,model,data_name,sample_len,class_disbalance,f1_test_raw_disbalanced,f1_test_raw_population,f1_test_smote_on_disbalanced,f1_test_smote_on_population
2308,AdaBoost,MagicTelescope,200,0.8,0.7272727272727273,0.7549277266754271,0.95,0.7931407384520315
2309,Naive Bayes,MagicTelescope,200,0.8,0.5806451612903226,0.5324794144556267,0.5581395348837209,0.5337222019686475
2310,QDA,MagicTelescope,200,0.8,0.7333333333333333,0.6673758865248227,0.7153284671532847,0.6899758870134344
2311,XGB,MagicTelescope,200,0.8,0.7096774193548387,0.77351687971157,1.0,0.7998137802607076
2312,Nearest Neighbors,MagicTelescope,200,1.0,0.6842105263157895,0.6655085281111813,0.8282828282828283,0.6701670644391408
2313,Decision Tree,MagicTelescope,200,1.0,0.7027027027027027,0.7172609656042915,0.9261083743842364,0.7680911680911681
2314,Random Forest,MagicTelescope,200,1.0,0.8,0.725589469116158,0.8795811518324608,0.723508664315289
2315,Neural Net,MagicTelescope,200,1.0,0.7428571428571429,0.7092391304347826,0.9346733668341709,0.727110847306722
2316,AdaBoost,MagicTelescope,200,1.0,0.8108108108108109,0.7635105923043666,0.9072164948453608,0.7673725022368029
2317,Naive Bayes,MagicTelescope,200,1.0,0.6857142857142857,0.7214195979899497,0.6823529411764706,0.6859049207673061
2318,QDA,MagicTelescope,200,1.0,0.8235294117647058,0.7870497036023711,0.8022598870056498,0.7630560928433269
2319,XGB,MagicTelescope,200,1.0,0.75,0.7745350500715308,1.0,0.7911764705882353
2320,Nearest Neighbors,MagicTelescope,300,0.2,0.4,0.3342213611043836,0.821917808219178,0.5966187965824395
2321,Decision Tree,MagicTelescope,300,0.2,0.6,0.607565011820331,0.8064516129032258,0.6624977666607111
2322,Random Forest,MagicTelescope,300,0.2,0.3333333333333333,0.23382820784729585,0.8709677419354839,0.6723358060430613
2323,Neural Net,MagicTelescope,300,0.2,0.3333333333333333,0.15550636413945768,0.9375,0.5591656638588046
2324,AdaBoost,MagicTelescope,300,0.2,0.75,0.5270445694504543,0.8656716417910447,0.6416217221498978
2325,Naive Bayes,MagicTelescope,300,0.2,0.6,0.5021440823327615,0.47619047619047616,0.5861003861003861
2326,QDA,MagicTelescope,300,0.2,0.5,0.633122028526149,0.6666666666666666,0.6947017413856984
2327,XGB,MagicTelescope,300,0.2,0.5,0.5841522057286223,1.0,0.6910598413842827
2328,Nearest Neighbors,MagicTelescope,300,0.4,0.43478260869565216,0.5405514187965386,0.7837837837837838,0.6906695265818906
2329,Decision Tree,MagicTelescope,300,0.4,0.4444444444444444,0.6820809248554913,0.9076923076923077,0.6735613010842368
2330,Random Forest,MagicTelescope,300,0.4,0.42105263157894735,0.4879679144385027,0.907563025210084,0.715307117322067
2331,Neural Net,MagicTelescope,300,0.4,0.0,0.13708553914739482,0.957983193277311,0.6602243313201035
2332,AdaBoost,MagicTelescope,300,0.4,0.6206896551724138,0.7047619047619048,0.848,0.777933177933178
2333,Naive Bayes,MagicTelescope,300,0.4,0.46153846153846156,0.5674780915287244,0.5892857142857143,0.6535349982412945
2334,QDA,MagicTelescope,300,0.4,0.6153846153846154,0.6696312766351676,0.672566371681416,0.7181548139087891
2335,XGB,MagicTelescope,300,0.4,0.7407407407407407,0.7220021606049694,1.0,0.7495775599864819
2336,Nearest Neighbors,MagicTelescope,300,0.6,0.5625,0.626399005151892,0.8167539267015707,0.6677311192719144
2337,Decision Tree,MagicTelescope,300,0.6,0.5454545454545454,0.6727605118829981,0.8695652173913043,0.6800702090314344
2338,Random Forest,MagicTelescope,300,0.6,0.5185185185185185,0.6065735091517418,0.8809523809523809,0.7096453430560159
2339,Neural Net,MagicTelescope,300,0.6,0.6666666666666666,0.6682360854212208,0.9021739130434783,0.6796747967479675
2340,AdaBoost,MagicTelescope,300,0.6,0.6857142857142857,0.7312220195655779,0.8524590163934426,0.7567980446073939
2341,Naive Bayes,MagicTelescope,300,0.6,0.4166666666666667,0.508988083215512,0.5734265734265734,0.5250816836440515
2342,QDA,MagicTelescope,300,0.6,0.5925925925925926,0.6374855379868878,0.7114093959731543,0.6648075850529839
2343,XGB,MagicTelescope,300,0.6,0.7878787878787878,0.7393235394601981,1.0,0.7622087456112352
2344,Nearest Neighbors,MagicTelescope,300,0.8,0.5957446808510638,0.6131805157593123,0.8148148148148148,0.6448598130841121
2345,Decision Tree,MagicTelescope,300,0.8,0.75,0.7208756841282252,0.8923076923076924,0.7185115781019944
2346,Random Forest,MagicTelescope,300,0.8,0.6222222222222222,0.651844191658049,0.8395061728395061,0.721370604147881
2347,Neural Net,MagicTelescope,300,0.8,0.7407407407407407,0.7088525651399903,0.9012875536480687,0.6904164576016056
2348,AdaBoost,MagicTelescope,300,0.8,0.7692307692307693,0.7688139674894642,0.8594377510040161,0.7834448160535117
2349,Naive Bayes,MagicTelescope,300,0.8,0.6190476190476191,0.5444149479273024,0.5608465608465608,0.5552689025600318
2350,QDA,MagicTelescope,300,0.8,0.782608695652174,0.6679302501895376,0.6965174129353234,0.6808351976137211
2351,XGB,MagicTelescope,300,0.8,0.8,0.7795386788011925,1.0,0.7810687022900763
2352,Nearest Neighbors,MagicTelescope,300,1.0,0.6086956521739131,0.6568690095846645,0.8140350877192982,0.6580788804071247
2353,Decision Tree,MagicTelescope,300,1.0,0.7017543859649122,0.7510266159695818,0.8652482269503546,0.7579795475674
2354,Random Forest,MagicTelescope,300,1.0,0.7169811320754716,0.7371401604530439,0.8888888888888888,0.7590669676448457
2355,Neural Net,MagicTelescope,300,1.0,0.7586206896551724,0.7240498243372724,0.9315068493150684,0.705624314585618
2356,AdaBoost,MagicTelescope,300,1.0,0.7457627118644068,0.7849819494584838,0.8410596026490066,0.7875143184421535
2357,Naive Bayes,MagicTelescope,300,1.0,0.625,0.5672628304821151,0.5381165919282511,0.5255327704061118
2358,QDA,MagicTelescope,300,1.0,0.5909090909090909,0.6756856931060045,0.6375545851528385,0.6554143751185284
2359,XGB,MagicTelescope,300,1.0,0.7241379310344828,0.7870194416021049,1.0,0.7867894198450972
2360,Nearest Neighbors,MagicTelescope,400,0.2,0.0,0.32779568559385075,0.7722772277227723,0.6295911295911296
2361,Decision Tree,MagicTelescope,400,0.2,0.6666666666666666,0.5698551906995717,0.9195402298850575,0.6672311600338696
2362,Random Forest,MagicTelescope,400,0.2,0.46153846153846156,0.36881851400730814,0.8809523809523809,0.7079553384508025
2363,Neural Net,MagicTelescope,400,0.2,0.0,0.0030156815440289505,0.9523809523809523,0.5787250384024577
2364,AdaBoost,MagicTelescope,400,0.2,0.46153846153846156,0.542832909245123,0.8604651162790697,0.7364157948025649
2365,Naive Bayes,MagicTelescope,400,0.2,0.5555555555555556,0.4807692307692308,0.49382716049382713,0.5350911205893757
2366,QDA,MagicTelescope,400,0.2,0.5333333333333333,0.5301407267380802,0.7123287671232876,0.6381755461862783
2367,XGB,MagicTelescope,400,0.2,0.5714285714285714,0.5692503176620076,1.0,0.7456445993031359
2368,Nearest Neighbors,MagicTelescope,400,0.4,0.5185185185185185,0.5468059461631177,0.8651685393258427,0.6646193631808631
2369,Decision Tree,MagicTelescope,400,0.4,0.5333333333333333,0.6791560567479084,0.8860759493670886,0.7106822414084983
2370,Random Forest,MagicTelescope,400,0.4,0.5,0.5160737248178311,0.8795180722891566,0.7291996203732996
2371,Neural Net,MagicTelescope,400,0.4,0.5882352941176471,0.6284864261807364,0.896969696969697,0.6792581248936532
2372,AdaBoost,MagicTelescope,400,0.4,0.6,0.6905407849520709,0.8606060606060606,0.7546558704453441
2373,Naive Bayes,MagicTelescope,400,0.4,0.5,0.5098773133707631,0.5771812080536913,0.5620368611058332
2374,QDA,MagicTelescope,400,0.4,0.5384615384615384,0.6304646147814154,0.6950354609929078,0.7018950437317785
2375,XGB,MagicTelescope,400,0.4,0.6206896551724138,0.7313218390804598,1.0,0.7701375245579568
2376,Nearest Neighbors,MagicTelescope,400,0.6,0.8,0.6300556586270872,0.8549019607843137,0.6750448833034112
2377,Decision Tree,MagicTelescope,400,0.6,0.75,0.7024958402662229,0.8767123287671232,0.6752336448598131
2378,Random Forest,MagicTelescope,400,0.6,0.8095238095238095,0.6689322124843499,0.8995633187772926,0.726145038167939
2379,Neural Net,MagicTelescope,400,0.6,0.8372093023255814,0.7284069097888676,0.9377593360995851,0.7215762273901809
2380,AdaBoost,MagicTelescope,400,0.6,0.8888888888888888,0.712292795010668,0.8945147679324894,0.7379087977890373
2381,Naive Bayes,MagicTelescope,400,0.6,0.6666666666666666,0.5435041716328963,0.67,0.5941624837330359
2382,QDA,MagicTelescope,400,0.6,0.7368421052631579,0.6932750136686714,0.7887323943661971,0.7137572661617051
2383,XGB,MagicTelescope,400,0.6,0.8,0.7553451934062347,1.0,0.7671867758380967
2384,Nearest Neighbors,MagicTelescope,400,0.8,0.6779661016949152,0.65931455717679,0.8099688473520249,0.6683393445193665
2385,Decision Tree,MagicTelescope,400,0.8,0.6274509803921569,0.721388054721388,0.882943143812709,0.7317544707588207
2386,Random Forest,MagicTelescope,400,0.8,0.6122448979591837,0.6664230909755207,0.8456375838926175,0.7111396881530301
2387,Neural Net,MagicTelescope,400,0.8,0.6666666666666666,0.7087174510755296,0.869281045751634,0.7104186339313818
2388,AdaBoost,MagicTelescope,400,0.8,0.7241379310344828,0.7701313083372884,0.8253968253968254,0.7854833970026447
2389,Naive Bayes,MagicTelescope,400,0.8,0.4888888888888889,0.5646007382941519,0.5425101214574899,0.578414517669532
2390,QDA,MagicTelescope,400,0.8,0.5531914893617021,0.6935074356184259,0.6816479400749064,0.694017711910356
2391,XGB,MagicTelescope,400,0.8,0.7636363636363637,0.784994574484576,1.0,0.7833585476550681
2392,Nearest Neighbors,MagicTelescope,400,1.0,0.6388888888888888,0.6972248207047085,0.8372093023255814,0.7059565080365585
2393,Decision Tree,MagicTelescope,400,1.0,0.6075949367088608,0.7222384998535013,0.8984771573604061,0.770594217637658
2394,Random Forest,MagicTelescope,400,1.0,0.6388888888888888,0.7154496541122214,0.8539944903581267,0.7124248496993988
2395,Neural Net,MagicTelescope,400,1.0,0.6923076923076923,0.7406878835450263,0.9038961038961039,0.7379056950398041
2396,AdaBoost,MagicTelescope,400,1.0,0.6571428571428571,0.7723189219539585,0.8549618320610687,0.7861082128484126
2397,Naive Bayes,MagicTelescope,400,1.0,0.5,0.6367696980525281,0.5466237942122186,0.6110299488677867
2398,QDA,MagicTelescope,400,1.0,0.7333333333333333,0.7350513727471787,0.6871165644171779,0.7221741388263805
2399,XGB,MagicTelescope,400,1.0,0.7123287671232876,0.7925299095418734,1.0,0.8023916292974589
2400,Nearest Neighbors,MagicTelescope,500,0.2,0.35294117647058826,0.3749702593385677,0.8235294117647058,0.5925384052670081
2401,Decision Tree,MagicTelescope,500,0.2,0.6,0.5984533016061868,0.7603305785123967,0.6500260010400416
2402,Random Forest,MagicTelescope,500,0.2,0.6666666666666666,0.33766233766233766,0.8411214953271028,0.7151681537405628
2403,Neural Net,MagicTelescope,500,0.2,0.5,0.45798790051534843,0.9215686274509803,0.5604743083003952
2404,AdaBoost,MagicTelescope,500,0.2,0.6086956521739131,0.5959616561289006,0.7818181818181819,0.7231004589495156
2405,Naive Bayes,MagicTelescope,500,0.2,0.631578947368421,0.5089985178911709,0.4375,0.5659340659340659
2406,QDA,MagicTelescope,500,0.2,0.7619047619047619,0.6139497161394971,0.6666666666666666,0.6716275519938943
2407,XGB,MagicTelescope,500,0.2,0.5454545454545454,0.6118980169971672,1.0,0.7410386431194265
2408,Nearest Neighbors,MagicTelescope,500,0.4,0.4444444444444444,0.5239199157007376,0.8272727272727273,0.6513333333333333
2409,Decision Tree,MagicTelescope,500,0.4,0.5641025641025641,0.6815286624203821,0.8073394495412844,0.7147787888296203
2410,Random Forest,MagicTelescope,500,0.4,0.47058823529411764,0.4743154559855171,0.8712871287128713,0.7473549214491825
2411,Neural Net,MagicTelescope,500,0.4,0.43243243243243246,0.5693341478313989,0.8054298642533937,0.7054613349929982
2412,AdaBoost,MagicTelescope,500,0.4,0.6341463414634146,0.7317694126204765,0.7926267281105991,0.7877394636015326
2413,Naive Bayes,MagicTelescope,500,0.4,0.3783783783783784,0.5139664804469274,0.5054945054945055,0.5857194635737586
2414,QDA,MagicTelescope,500,0.4,0.5909090909090909,0.6488129154795822,0.7195767195767195,0.7034139402560455
2415,XGB,MagicTelescope,500,0.4,0.65,0.7447073474470735,1.0,0.770250124233891
2416,Nearest Neighbors,MagicTelescope,500,0.6,0.5454545454545454,0.6060161408657373,0.8481012658227848,0.6516890783863561
2417,Decision Tree,MagicTelescope,500,0.6,0.6206896551724138,0.7202881152460985,0.8459214501510574,0.7605551497443389
2418,Random Forest,MagicTelescope,500,0.6,0.6530612244897959,0.6205296733036922,0.8273615635179153,0.737491877842755
2419,Neural Net,MagicTelescope,500,0.6,0.6885245901639344,0.6955156168207992,0.8143322475570033,0.7312832072130092
2420,AdaBoost,MagicTelescope,500,0.6,0.7333333333333333,0.7484441532918441,0.8486842105263158,0.7840024898848428
2421,Naive Bayes,MagicTelescope,500,0.6,0.5306122448979592,0.5621267578501252,0.5396825396825397,0.6147931160746979
2422,QDA,MagicTelescope,500,0.6,0.6274509803921569,0.7015250544662309,0.708171206225681,0.722721664022563
2423,XGB,MagicTelescope,500,0.6,0.7868852459016393,0.7798391068790018,1.0,0.7930158730158731
2424,Nearest Neighbors,MagicTelescope,500,0.8,0.725,0.6640783254557732,0.8512820512820513,0.6822676334871457
2425,Decision Tree,MagicTelescope,500,0.8,0.7027027027027027,0.7039180029756985,0.8842105263157894,0.7493540051679587
2426,Random Forest,MagicTelescope,500,0.8,0.6376811594202898,0.655166085520279,0.8517520215633423,0.7200936924878701
2427,Neural Net,MagicTelescope,500,0.8,0.7435897435897436,0.7261002740609382,0.8697916666666666,0.725512715340443
2428,AdaBoost,MagicTelescope,500,0.8,0.7105263157894737,0.7723694779116466,0.8721804511278195,0.7878601140040056
2429,Naive Bayes,MagicTelescope,500,0.8,0.5625,0.5581488130859764,0.58125,0.5648944487881157
2430,QDA,MagicTelescope,500,0.8,0.676056338028169,0.6747708995698523,0.7142857142857143,0.6733818317478082
2431,XGB,MagicTelescope,500,0.8,0.775,0.7944645384494418,1.0,0.7957668614752804
2432,Nearest Neighbors,MagicTelescope,500,1.0,0.6956521739130435,0.6867063173123292,0.8553459119496856,0.6892327530625403
2433,Decision Tree,MagicTelescope,500,1.0,0.7526881720430108,0.7534048101999421,0.8784648187633263,0.761277893722909
2434,Random Forest,MagicTelescope,500,1.0,0.7674418604651163,0.7064709806537692,0.8527472527472527,0.7222409719878502
2435,Neural Net,MagicTelescope,500,1.0,0.6976744186046512,0.7282678686413393,0.8870636550308009,0.7463331789408677
2436,AdaBoost,MagicTelescope,500,1.0,0.8478260869565217,0.7937556289402582,0.873015873015873,0.7878695519658641
2437,Naive Bayes,MagicTelescope,500,1.0,0.4864864864864865,0.5637533106318577,0.6063569682151589,0.5702977761025254
2438,QDA,MagicTelescope,500,1.0,0.6388888888888888,0.6922522522522523,0.7350835322195705,0.7019867549668874
2439,XGB,MagicTelescope,500,1.0,0.8131868131868132,0.8013550970126271,1.0,0.8111824014665444
2440,Nearest Neighbors,MagicTelescope,1000,0.2,0.34782608695652173,0.4323223177908556,0.7722007722007722,0.6380742498728598
2441,Decision Tree,MagicTelescope,1000,0.2,0.6111111111111112,0.6213778545384763,0.6742424242424242,0.7456903127383676
2442,Random Forest,MagicTelescope,1000,0.2,0.3,0.4031563845050215,0.6090225563909775,0.7050138418948017
2443,Neural Net,MagicTelescope,1000,0.2,0.48,0.5267471958584987,0.6762589928057554,0.715567935623646
2444,AdaBoost,MagicTelescope,1000,0.2,0.48,0.5858333333333333,0.640625,0.7859712230215827
2445,Naive Bayes,MagicTelescope,1000,0.2,0.3870967741935484,0.5155746509129968,0.455026455026455,0.609690957649752
2446,QDA,MagicTelescope,1000,0.2,0.38461538461538464,0.6286728455925853,0.5909090909090909,0.6943828529194382
