,model,data_name,sample_len,class_disbalance,f1_test_raw_disbalanced,f1_test_raw_population,f1_test_bn_mix_on_disbalanced,f1_test_bn_mix_on_population
1505,Decision Tree,credit,300,0.9,0.5454545454545454,0.6713648108996946,0.8736462093862816,0.7205093833780161
1506,Random Forest,credit,300,0.9,0.5909090909090909,0.7407493330240111,0.8712121212121212,0.7245616127877847
1507,Neural Net,credit,300,0.9,0.0,0.09052273693157671,0.38317757009345793,0.3549552379456573
1508,AdaBoost,credit,300,0.9,0.5581395348837209,0.7381200138744364,0.8327137546468402,0.7309802051037443
1509,Naive Bayes,credit,300,0.9,0.5531914893617021,0.6993644321861134,0.7467532467532467,0.7170518425983761
1510,QDA,credit,300,0.9,0.5777777777777777,0.757825770444067,0.7751937984496124,0.7564408396946565
1511,XGB,credit,300,0.9,0.5652173913043478,0.7409798270893372,1.0,0.7217431834071312
1512,Nearest Neighbors,credit,300,1.0,0.5614035087719298,0.5494048306945568,0.7741935483870968,0.5566101694915254
1513,Decision Tree,credit,300,1.0,0.8,0.7271268057784912,0.8765432098765432,0.713813615333774
1514,Random Forest,credit,300,1.0,0.7407407407407407,0.7115869017632241,0.8692579505300353,0.7289399682112728
1515,Neural Net,credit,300,1.0,0.6956521739130435,0.6686886423497486,0.25,0.2718786464410735
1516,AdaBoost,credit,300,1.0,0.7636363636363637,0.7221115537848606,0.8344370860927153,0.7305389221556886
1517,Naive Bayes,credit,300,1.0,0.6382978723404256,0.6439371479395197,0.7125506072874493,0.6559202813599062
1518,QDA,credit,300,1.0,0.6122448979591837,0.6669541469024005,0.7351778656126482,0.670686190066035
1519,XGB,credit,300,1.0,0.7272727272727273,0.7287176399759181,1.0,0.7295864262990456
1520,Nearest Neighbors,credit,400,0.1,0.0,0.024096385542168676,0.2972972972972973,0.4336641968404865
1521,Decision Tree,credit,400,0.1,0.4444444444444444,0.202880658436214,0.34782608695652173,0.32156986865010284
1522,Random Forest,credit,400,0.1,0.0,0.0014228124258951862,0.4583333333333333,0.27705309571927245
1523,Neural Net,credit,400,0.1,0.0,0.01661282879556991,0.0,0.014411901441190145
1524,AdaBoost,credit,400,0.1,0.0,0.06165791276547157,0.2191780821917808,0.3761352959599123
1525,Naive Bayes,credit,400,0.1,0.17391304347826086,0.6278034583119328,0.1724137931034483,0.5883775148950868
1526,QDA,credit,400,0.1,0.11764705882352941,0.2839485552029397,0.1688888888888889,0.5533660276415515
1527,XGB,credit,400,0.1,0.0,0.09747373127654818,1.0,0.27491166077738516
1528,Nearest Neighbors,credit,400,0.2,0.0,0.14055394791236048,0.625,0.40336134453781514
1529,Decision Tree,credit,400,0.2,0.5714285714285714,0.49155405405405406,0.684931506849315,0.5231693816226475
1530,Random Forest,credit,400,0.2,0.25,0.3814355505449079,0.7246376811594203,0.5402555910543131
1531,Neural Net,credit,400,0.2,0.0,0.01705855232826187,0.27715355805243447,0.6570980780334901
1532,AdaBoost,credit,400,0.2,0.4444444444444444,0.5256837891927952,0.5952380952380952,0.6106442577030813
1533,Naive Bayes,credit,400,0.2,0.2222222222222222,0.6397034596375618,0.27106227106227104,0.6149193548387096
1534,QDA,credit,400,0.2,0.35294117647058826,0.7188894397620228,0.28363636363636363,0.6584790565270435
1535,XGB,credit,400,0.2,0.2222222222222222,0.5019150707743547,1.0,0.5504745470232959
1536,Nearest Neighbors,credit,400,0.3,0.19047619047619047,0.1906653426017875,0.5390070921985816,0.484979633401222
1537,Decision Tree,credit,400,0.3,0.5714285714285714,0.5536030952764791,0.7142857142857143,0.5203818760418245
1538,Random Forest,credit,400,0.3,0.10526315789473684,0.43372620126926564,0.6808510638297872,0.7039591315453384
1539,Neural Net,credit,400,0.3,0.0,0.018876611418047883,0.3761755485893417,0.6669867947178871
1540,AdaBoost,credit,400,0.3,0.2608695652173913,0.5617651795780318,0.6225165562913907,0.725453871804372
1541,Naive Bayes,credit,400,0.3,0.5714285714285714,0.7257897462454687,0.08955223880597014,0.09874366321357725
1542,QDA,credit,400,0.3,0.5625,0.728300464765733,0.616822429906542,0.6538289296909987
1543,XGB,credit,400,0.3,0.3333333333333333,0.552614590058102,1.0,0.672316384180791
1544,Nearest Neighbors,credit,400,0.4,0.07407407407407407,0.2936031555479335,0.6310160427807486,0.4210822998872604
1545,Decision Tree,credit,400,0.4,0.64,0.6128158844765343,0.6666666666666666,0.616811920157436
1546,Random Forest,credit,400,0.4,0.38095238095238093,0.5158783783783784,0.6705882352941176,0.7108387590961317
1547,Neural Net,credit,400,0.4,0.4411764705882353,0.6666125101543461,0.07228915662650602,0.024327485380116958
1548,AdaBoost,credit,400,0.4,0.5,0.6134779240898528,0.5652173913043478,0.7226190476190476
1549,Naive Bayes,credit,400,0.4,0.5517241379310345,0.6679344645991808,0.46956521739130436,0.48280701754385963
1550,QDA,credit,400,0.4,0.49056603773584906,0.7357744193123035,0.5882352941176471,0.6351722035964645
1551,XGB,credit,400,0.4,0.4666666666666667,0.6254769592016437,1.0,0.6633072536798833
1552,Nearest Neighbors,credit,400,0.5,0.3333333333333333,0.42278860569715143,0.6666666666666666,0.49621163477590857
1553,Decision Tree,credit,400,0.5,0.5454545454545454,0.6843611761644548,0.6995884773662552,0.6480869154463864
1554,Random Forest,credit,400,0.5,0.5806451612903226,0.6517543859649123,0.7922705314009661,0.717540146894062
1555,Neural Net,credit,400,0.5,0.125,0.10685738325620531,0.2992125984251969,0.27858787413660785
1556,AdaBoost,credit,400,0.5,0.5,0.6765119549929677,0.6763285024154589,0.6912430474712198
1557,Naive Bayes,credit,400,0.5,0.4,0.5635448790780717,0.40298507462686567,0.44811656005685857
1558,QDA,credit,400,0.5,0.46153846153846156,0.632884586295568,0.5306122448979592,0.5417348608837971
1559,XGB,credit,400,0.5,0.4827586206896552,0.6856677524429967,1.0,0.6805450416351249
1560,Nearest Neighbors,credit,400,0.6,0.4444444444444444,0.45084603551950775,0.6842105263157895,0.5212179333493168
1561,Decision Tree,credit,400,0.6,0.7272727272727273,0.6866532865027597,0.8125,0.6706948640483383
1562,Random Forest,credit,400,0.6,0.4666666666666667,0.6510154112055307,0.78125,0.7334349712677378
1563,Neural Net,credit,400,0.6,0.49056603773584906,0.6324977618621307,0.01639344262295082,0.030925455804292637
1564,AdaBoost,credit,400,0.6,0.6153846153846154,0.677542142468733,0.7126436781609196,0.7364714168329616
1565,Naive Bayes,credit,400,0.6,0.5882352941176471,0.6753736758090263,0.6542056074766355,0.7138139790864062
1566,QDA,credit,400,0.6,0.5714285714285714,0.6801375752364575,0.624390243902439,0.6977859258214638
1567,XGB,credit,400,0.6,0.55,0.6724622174668985,1.0,0.7327586206896551
1568,Nearest Neighbors,credit,400,0.7,0.4489795918367347,0.44553778871122046,0.7333333333333333,0.45284552845528453
1569,Decision Tree,credit,400,0.7,0.4444444444444444,0.6793048973143759,0.8350877192982457,0.719960765080922
1570,Random Forest,credit,400,0.7,0.4878048780487805,0.658977644881105,0.8118081180811808,0.7321792260692465
1571,Neural Net,credit,400,0.7,0.0,0.06401463191586648,0.05517241379310345,0.03028185418122525
1572,AdaBoost,credit,400,0.7,0.5818181818181818,0.7355577689243028,0.7781569965870307,0.7484038779853394
1573,Naive Bayes,credit,400,0.7,0.17647058823529413,0.4924779526197475,0.5102040816326531,0.48863439180982127
1574,QDA,credit,400,0.7,0.3902439024390244,0.6581096849474912,0.6460176991150443,0.6252274105518496
1575,XGB,credit,400,0.7,0.47619047619047616,0.6994273538420562,1.0,0.7207915768108588
1576,Nearest Neighbors,credit,400,0.8,0.44,0.4876859928168291,0.7633136094674556,0.5452226345083488
1577,Decision Tree,credit,400,0.8,0.7272727272727273,0.7096204766107679,0.8095238095238095,0.6726686374630476
1578,Random Forest,credit,400,0.8,0.6938775510204082,0.6940639269406392,0.8291139240506329,0.7268542199488491
1579,Neural Net,credit,400,0.8,0.0,0.12685265911072363,0.5393258426966292,0.6013230429988975
1580,AdaBoost,credit,400,0.8,0.7346938775510204,0.7106901217861976,0.7630769230769231,0.7444186897645481
1581,Naive Bayes,credit,400,0.8,0.6341463414634146,0.6318354912414318,0.6224066390041494,0.567470664928292
1582,QDA,credit,400,0.8,0.7058823529411765,0.7096252359126449,0.6744186046511628,0.6391877557205637
1583,XGB,credit,400,0.8,0.6923076923076923,0.7032967032967034,1.0,0.7224445252819207
1584,Nearest Neighbors,credit,400,0.9,0.4657534246575342,0.48067787906021314,0.7621621621621621,0.5089623216680893
1585,Decision Tree,credit,400,0.9,0.691358024691358,0.7162830716283072,0.8534031413612565,0.7464694014794889
1586,Random Forest,credit,400,0.9,0.7887323943661971,0.7495,0.8025078369905956,0.7345075016307893
1587,Neural Net,credit,400,0.9,0.41379310344827586,0.4315048401290701,0.16326530612244897,0.17042073948151296
1588,AdaBoost,credit,400,0.9,0.7714285714285715,0.7492583362999882,0.7988980716253443,0.7411167512690355
1589,Naive Bayes,credit,400,0.9,0.7096774193548387,0.6758739749676306,0.6917808219178082,0.6718908721520824
1590,QDA,credit,400,0.9,0.6865671641791045,0.7175186368477103,0.7696793002915452,0.7520691785052501
1591,XGB,credit,400,0.9,0.6753246753246753,0.7188996684268697,1.0,0.7351587109280349
1592,Nearest Neighbors,credit,400,1.0,0.5121951219512195,0.5093108765271024,0.7676767676767676,0.5042284593700208
1593,Decision Tree,credit,400,1.0,0.75,0.6864485362299643,0.8262108262108262,0.6628664495114006
1594,Random Forest,credit,400,1.0,0.72,0.7277870644207278,0.8054054054054054,0.7238515442512328
1595,Neural Net,credit,400,1.0,0.05128205128205128,0.02703962703962704,0.019801980198019802,0.03300023239600279
1596,AdaBoost,credit,400,1.0,0.7435897435897436,0.7414693381906496,0.7885117493472585,0.742319749216301
1597,Naive Bayes,credit,400,1.0,0.75,0.5900123304562269,0.5403508771929825,0.4612688398177357
1598,QDA,credit,400,1.0,0.71875,0.5927060986821943,0.6325878594249201,0.5673826571201273
1599,XGB,credit,400,1.0,0.7368421052631579,0.7231132661942061,1.0,0.7204545454545455
1600,Nearest Neighbors,credit,500,0.1,0.0,0.03008562832677621,0.49122807017543857,0.3187984496124031
1601,Decision Tree,credit,500,0.1,0.2222222222222222,0.36602739726027395,0.5531914893617021,0.3985252808988764
1602,Random Forest,credit,500,0.1,0.0,0.15102575294631165,0.6363636363636364,0.3700554528650647
1603,Neural Net,credit,500,0.1,0.25,0.38207699773536075,0.1736111111111111,0.6692701977056382
1604,AdaBoost,credit,500,0.1,0.25,0.2612721417069243,0.5416666666666666,0.3806970509383378
1605,Naive Bayes,credit,500,0.1,0.18181818181818182,0.6696102572811412,0.17985611510791366,0.6621776974872722
1606,QDA,credit,500,0.1,0.10526315789473684,0.64936695615779,0.18315018315018314,0.6593461442475668
1607,XGB,credit,500,0.1,0.0,0.26247987117552335,1.0,0.4038161318300087
1608,Nearest Neighbors,credit,500,0.2,0.1,0.15092800326330819,0.45528455284552843,0.4425920946490992
1609,Decision Tree,credit,500,0.2,0.35294117647058826,0.428672067629447,0.7032967032967034,0.587683284457478
1610,Random Forest,credit,500,0.2,0.375,0.38585447139418627,0.6938775510204082,0.6183152250599689
1611,Neural Net,credit,500,0.2,0.0,0.01751555657985711,0.28735632183908044,0.670069383523407
1612,AdaBoost,credit,500,0.2,0.3333333333333333,0.5341676272023711,0.5636363636363636,0.6557920928946641
1613,Naive Bayes,credit,500,0.2,0.4444444444444444,0.6183947003543367,0.5333333333333333,0.6313760379596679
1614,QDA,credit,500,0.2,0.4444444444444444,0.625,0.5542168674698795,0.6085617493070526
1615,XGB,credit,500,0.2,0.3157894736842105,0.5213364207740655,1.0,0.6143631436314363
1616,Nearest Neighbors,credit,500,0.3,0.15384615384615385,0.1632,0.5408805031446541,0.42829186469108194
1617,Decision Tree,credit,500,0.3,0.5806451612903226,0.5681399631675875,0.7261904761904762,0.6574202496532594
1618,Random Forest,credit,500,0.3,0.5,0.4380330248593722,0.7222222222222222,0.6476245155734175
1619,Neural Net,credit,500,0.3,0.09523809523809523,0.018863584080975385,0.38242894056847543,0.6712813908564069
1620,AdaBoost,credit,500,0.3,0.6060606060606061,0.5881986610618091,0.65,0.6664036817882971
1621,Naive Bayes,credit,500,0.3,0.38461538461538464,0.5180126344544989,0.4444444444444444,0.4928681904107235
1622,QDA,credit,500,0.3,0.6060606060606061,0.6446056210335449,0.512396694214876,0.5824106295476115
1623,XGB,credit,500,0.3,0.5555555555555556,0.5904002453611409,1.0,0.6588421469075564
1624,Nearest Neighbors,credit,500,0.4,0.20512820512820512,0.360543155923209,0.5971563981042654,0.4831247629882442
1625,Decision Tree,credit,500,0.4,0.5882352941176471,0.5132656403537504,0.6666666666666666,0.6696921378633631
1626,Random Forest,credit,500,0.4,0.4375,0.4826388888888889,0.7692307692307693,0.701020141250327
1627,Neural Net,credit,500,0.4,0.4225352112676056,0.6365214037794061,0.0,0.031914893617021274
1628,AdaBoost,credit,500,0.4,0.5294117647058824,0.6121523579201935,0.631578947368421,0.7096937484181219
1629,Naive Bayes,credit,500,0.4,0.5405405405405406,0.6086548976722387,0.5989304812834224,0.6512249443207127
1630,QDA,credit,500,0.4,0.5263157894736842,0.6455545643770443,0.6178010471204188,0.6689855072463768
1631,XGB,credit,500,0.4,0.5714285714285714,0.6215509729886727,1.0,0.6452889944576405
1632,Nearest Neighbors,credit,500,0.5,0.3111111111111111,0.33540570699824646,0.6691176470588235,0.48740127867619404
1633,Decision Tree,credit,500,0.5,0.6,0.6252758569957334,0.7536231884057971,0.7177488122792057
1634,Random Forest,credit,500,0.5,0.6829268292682927,0.6189596799015081,0.7611336032388664,0.7332734043919352
1635,Neural Net,credit,500,0.5,0.4230769230769231,0.5261333333333333,0.5221674876847291,0.5047634425964799
1636,AdaBoost,credit,500,0.5,0.6818181818181818,0.6792873051224945,0.7238805970149254,0.7383643213027099
1637,Naive Bayes,credit,500,0.5,0.6470588235294118,0.7591803611280179,0.5283842794759825,0.6872718009679885
1638,QDA,credit,500,0.5,0.6470588235294118,0.7580628854514205,0.5734939759036145,0.717704210147535
1639,XGB,credit,500,0.5,0.6190476190476191,0.6681645836258953,1.0,0.7331516352824579
1640,Nearest Neighbors,credit,500,0.6,0.22727272727272727,0.45132743362831856,0.7484662576687117,0.5244247569828965
1641,Decision Tree,credit,500,0.6,0.5957446808510638,0.6509158481550306,0.7662337662337663,0.7054263565891473
1642,Random Forest,credit,500,0.6,0.6666666666666666,0.6444771723122239,0.7727272727272727,0.7420693020985847
1643,Neural Net,credit,500,0.6,0.4807692307692308,0.6711323763955342,0.02631578947368421,0.02658582089552239
1644,AdaBoost,credit,500,0.6,0.6530612244897959,0.7103075095684308,0.718562874251497,0.7578826237054085
1645,Naive Bayes,credit,500,0.6,0.4864864864864865,0.47186678352322525,0.4666666666666667,0.4978451991036028
1646,QDA,credit,500,0.6,0.55,0.5854889589905363,0.5374449339207048,0.576830636116007
1647,XGB,credit,500,0.6,0.6,0.693231297004882,1.0,0.7364369060507638
1648,Nearest Neighbors,credit,500,0.7,0.35294117647058826,0.42132269099201825,0.7075208913649025,0.5038541539214487
1649,Decision Tree,credit,500,0.7,0.5161290322580645,0.5942790426152949,0.7330097087378641,0.7381003201707578
1650,Random Forest,credit,500,0.7,0.5666666666666667,0.6508168028004667,0.7752808988764045,0.7421001458434614
1651,Neural Net,credit,500,0.7,0.05714285714285714,0.037243947858473,0.2818181818181818,0.3091494601250237
1652,AdaBoost,credit,500,0.7,0.6764705882352942,0.6930178130282147,0.6915422885572139,0.7371231505172989
1653,Naive Bayes,credit,500,0.7,0.5585585585585585,0.6669945892769307,0.589041095890411,0.6680227827502034
1654,QDA,credit,500,0.7,0.5405405405405406,0.6635761589403973,0.589041095890411,0.6687804878048781
1655,XGB,credit,500,0.7,0.6176470588235294,0.6796564543007306,1.0,0.7113688534493174
1656,Nearest Neighbors,credit,500,0.8,0.4931506849315068,0.5046848928250546,0.7254901960784313,0.5336881577355752
1657,Decision Tree,credit,500,0.8,0.7076923076923077,0.6816202665259269,0.8256410256410256,0.7130828201583511
1658,Random Forest,credit,500,0.8,0.7272727272727273,0.6858098689712852,0.8,0.7290388548057259
1659,Neural Net,credit,500,0.8,0.5070422535211268,0.5113251757354855,0.13023255813953488,0.0933572710951526
1660,AdaBoost,credit,500,0.8,0.8,0.7208910762854552,0.7853658536585366,0.745012694958288
1661,Naive Bayes,credit,500,0.8,0.5490196078431373,0.5396346572817161,0.5870307167235495,0.4977562996202969
1662,QDA,credit,500,0.8,0.711864406779661,0.6482923906530856,0.7176470588235294,0.6529768060274782
1663,XGB,credit,500,0.8,0.7246376811594203,0.6905911522902257,1.0,0.726643598615917
1664,Nearest Neighbors,credit,500,0.9,0.41975308641975306,0.5190107050572167,0.7391304347826086,0.5369301448933914
1665,Decision Tree,credit,500,0.9,0.64,0.6478717523493643,0.8337129840546698,0.7074968233799238
1666,Random Forest,credit,500,0.9,0.6133333333333333,0.7036189963675501,0.8285714285714286,0.7244358478401032
1667,Neural Net,credit,500,0.9,0.0,0.05136291957648119,0.034334763948497854,0.030555555555555555
1668,AdaBoost,credit,500,0.9,0.675,0.7174333204483958,0.7910112359550562,0.7292901273483797
1669,Naive Bayes,credit,500,0.9,0.6363636363636364,0.6696706537768311,0.6519174041297935,0.6681099084096587
1670,QDA,credit,500,0.9,0.6428571428571429,0.7341073467834032,0.7183098591549296,0.739933865006808
1671,XGB,credit,500,0.9,0.7407407407407407,0.7079934747145188,1.0,0.7161138029568891
1672,Nearest Neighbors,credit,500,1.0,0.5148514851485149,0.5733803437637726,0.7734375,0.5588966764639385
1673,Decision Tree,credit,500,1.0,0.7368421052631579,0.7354186265286924,0.8142589118198874,0.7445706096351009
1674,Random Forest,credit,500,1.0,0.7157894736842105,0.7376311844077961,0.8208333333333333,0.7404571018308005
1675,Neural Net,credit,500,1.0,0.375,0.3263707571801567,0.6684856753069577,0.6691212567501227
1676,AdaBoost,credit,500,1.0,0.7291666666666666,0.7436417910447761,0.7679671457905544,0.7445045045045044
1677,Naive Bayes,credit,500,1.0,0.6329113924050633,0.6327649208282582,0.47058823529411764,0.5008564576909901
1678,QDA,credit,500,1.0,0.7083333333333334,0.7608617162113371,0.5866666666666667,0.6064176096729189
1679,XGB,credit,500,1.0,0.7450980392156863,0.7446068197633959,1.0,0.7406801449105995
1680,Nearest Neighbors,credit,1000,0.1,0.0,0.049146757679180884,0.3493975903614458,0.46757990867579907
1681,Decision Tree,credit,1000,0.1,0.5,0.40844557699308337,0.4503311258278146,0.5679680820746651
